,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
17066,64,Apr 11,F.G.W. Brown,,,,,22
17067,64,Apr 11,Prof. Neuberg,,,,,44
17068,64,Apr 11,C.E. Youngman,,,,,44
17069,64,Apr 11,K.J. Sanjána,,,,,45
17070,64,Apr 11,Prof. Cochez,,,,,48
17071,64,Apr 11,W.F. Beard,"Henry Riddell
C.M. Ross
C.E. Youngman
W.F. Beard","xx
xx
67
67","xx
xx
Feb 14
Feb 14","100
100
101
101",41
17072,64,Apr 11,R.F. Davis,,,,,41
17073,64,Apr 11,M.T. Naraniengar,Henry Riddell,xx,xx,96,41
17074,64,Apr 11,B.A. Swinden,"E.J. Nanson
Henry Riddell","64
64","Jul 11
Jul 11","96
96",41
17075,64,Apr 11,J.C. Swaminarayan,,,,,25
17076,64,May 11,c.b. C.M. Ross,C.M. Ross,xx,xx,96,6
17077,64,May 11,N.H. Jones,,,,,51
17078,64,May 11,L.J. Mordell,,,,,41
17079,64,May 11,J.J. Barniville,"J. Blaikie
CM. Ross
J.J. Barniville (2 sols)
T. Stuart","64
64
64
xx","Sep 11
Sep 11
Sep 11
xx","96
96
96
98",64
17080,64,May 11,R.F. Davis,A. Cunningham,64,Jul 11,96,9
17081,64,May 11,S.C. Gunning,W.J. Ashdown,64,Dec11,96,5
17082,64,May 11,Norman Alliston,"W.H. Blythe
J.C. Swaminarayan
Norman Alliston","64
64
64","Jul 11
Jul 11
Jul 11","96
96
96",9
17083,64,May 11,E.J. Nanson,"A. Cunningham
J.C. Swaminarayan
C.M. Ross","64
64
64","Oct 11
Oct 11
Oct 11","96
96
96",22
17084,64,May 11,Krishna Prasad De,,,,,41
17085,64,May 11,C.E. Youngman,,,,,44
17086,64,May 11,Prof. Neuberg,,,,,44
17087,64,May 11,B.A. Swinden,,,,,48
17088,64,May 11,W.F. Beard,,,,,48
17089,64,May 11,M.T. Naraniengar,,,,,41
17090,64,May 11,F.G.W. Brown,F.G.W. Brown,xx,xx,106,41
17091,64,May 11,J.C. Swaminarayan,,,,,3
17092,64,May 11,K.J. Sanjána,C.E. Youngman,68,Feb 15,103,41
17093,64,May 11,K.J. Sanjána,E.G.C.,xx,xx,97,41
17094,64,Jun 11,Prof. Neuberg,"A.M. Nesbitt
N. Sankara Aiyar
Prof. Neuberg","67
67
xx","Jan 14
Jan 14
xx","101
101
101",17
17095,64,Jun 11,N. Sankara Aiyar,,,,,51
17096,64,Jun 11,C.M. Ross,"J. Blaikie
B.A. Swinden
C.E. Wright
C.M. Ross
E.J. Nanson","xx
xx
xx
xx
64","xx
xx
xx
xx
Nov 11","96
96
96
96
96",25
17097,64,Jun 11,A. Cunningham,A. Cunningham,xx,xx,96,9
17098,64,Jun 11,C.H. Hardingham,"P.T. Stephenson
C.H. Hardingham","xx
xx","xx
xx","96
96",41
17099,64,Jun 11,"K.J. Sanjána
[Revised ET Jul 13 as 17547]",,,,,61
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
17100,64,Jun 11,D. Edwardes,W.F. Beard,xx,xx,96,10
17101,64,Jun 11,J.E.A. Steggall,"E.B. Escott
W.F. Beard
Frederick Phillips","64
64
64","Oct 11
Oct 11
Oct 11","96
96
96",22
17102,64,Jun 11,Krishna Prasad De,,,,,44
17103,64,Jun 11,Pulinbihari Das,,,,,44
17104,64,Jun 11,H. Bateman,,,,,41
17105,64,Jun 11,R.C. Archibald,N. Sankara Aiyar,64,Nov 11,96,47
17106,64,Jun 11,E.J. Nanson,C.E. Wright,64,Oct 11,96,45
17107,64,Jun 11,K.J. Sanjána,,,,,45
17108,64,Jun 11,A.M. Nesbitt,"P.T. Stephenson
W.F. Beard
C.M. Ross
E.H. Chapman
A.M. Nesbitt","64
64
64
64
xx","Aug 11
Aug 11
Aug 11
Aug 11
xx","96
96
96
96
96",41
17109,64,Jun 11,W.F. Beard,"W.F. Beard
C.E. Wright
A.M. Nesbitt (ps)
J. Macleod (ps)
C.M. Ross (ps)","xx
xx
xx
xx
xx","xx
xx
xx
xx
xx","96
96
96
96
96",41
17110,64,Jun 11,R.F. Davis,"C.E. Wright
E.H. Chapman
J.C. Swaminarayan","64
64
64","Oct 11
Oct 11
Oct 11","96
96
96",41
17111,64,Jun 11,J.C. Swaminarayan,"W.F. Beard
E.H. Chapman
J.C. Swaminarayan","xx
xx
xx","xx
xx
xx","96
96
96",41
17112,64,Jul 11,E.J. Nanson,R.L. Hippisley,64,Sep 11,96,41
17113,64,Jul 11,Arnold L. Atkin,"E.J. Nanson
C.E. Wright
N. Sankara Aiyar
C.M. Ross","xx
xx
xx
xx","xx
xx
xx
xx","96
96
96
96",51
17114,64,Jul 11,"C.M. Ross
[Corrected ET Aug 11]",,,,,53
17115,64,Jul 11,A. Cunningham,A. Cunningham,64,Oct 11,96,9
17116,64,Jul 11,"H.J. Woodall
[Corrected ET Nov 11]","E.B. Escott
A. Cunningham","xx
64","xx
Nov 11","96
96",9
17117,64,Jul 11,J.J. Barniville,"A. Cunningham (ps)
J.J. Barniville","xx
xx","xx
xx","96
101",28
17118,64,Jul 11,C.H. Bennett,"E.B. Escott
A. Cunningham
W.J. Ashdown","64
64
64","Sep 11
Sep 11
Sep 11","96
96
96",22
17119,64,Jul 11,H. Bateman,H. Bateman,65,Apr 12,97,46
17120,64,Jul 11,E.J. Nanson,,,,,46
17121,64,Jul 11,Prof. Neuberg,"C.M. Ross
C.E. Wright","xx
xx","xx
xx","96
96",46
17122,64,Jul 11,R.F. Davis,Constance I. Marks,65,Jun 12,97,45
17123,64,Jul 11,N. Sankara Aiyar,,,,,44
17124,64,Jul 11,C.E. Youngman,C.E. Youngman,xx,xx,106,48
17125,64,Jul 11,R.F. Davis,"P.T. Stephenson
W.F. Beard
R.F. Davis","64
64
xx","Sep 11
Nov 11
xx","96
96
96",45
17126,64,Jul 11,K.J. Sanjána,"S. Narayanan
N. Sankara Aiyar
F.G.W. Brown
M. Satyanarayana
C.M. Ross
E.G.C.
R. Srinivasan
Keshub Dass De","xx
xx
xx
xx
xx
xx
xx
xx","xx
xx
xx
xx
xx
xx
xx
xx","97
97
97
97
97
97
97
97",41
17127,64,Jul 11,M.T. Naraniengar,C.E. Youngman,xx,xx,106,41
17128,64,Jul 11,A.M. Nesbitt,A.M. Nesbitt,xx,xx,97,41
17129,64,Jul 11,J.C. Swaminarayan,E.J. Nanson,64,Nov 11,96,41
17130,64,Aug 11,J.C. Swaminarayan,"F.G.W. Brown
H.C. Kent","64
64","Oct 11
Oct 11","96
96",17
17131,64,Aug 11,A. Cunningham,A. Cunningham,xx,xx,96,9
17132,64,Aug 11,F. Tavani,,,,,61
17133,64,Aug 11,E.J. Nanson,,,,,22
17134,64,Aug 11,C.M. Ross,"J.J. Barniville
F.W. Reeves
R. Tata
Edith J.D. Morrison
C.M. Ross","xx
xx
xx
xx
xx","xx
xx
xx
xx
xx","96
96
96
96
96",22
17135,64,Aug 11,K.J. Sanjána,,,,,44
17136,64,Aug 11,K.J. Sanjána,"C.W. Adams
A.A.K. Aiyangar
J.C. Swaminarayan","xx
xx
xx","xx
xx
xx","97
97
97",45
17137,64,Aug 11,M.T. Naraniengar,R.S. Capon,65,Nov 12,98,48
17138,64,Aug 11,R.F. Davis,Phillip T. Stephenson,65,Oct 12,98,44
17139,64,Aug 11,A.M. Nesbitt,"F.W. Reeves
F.G.W. Brown
Edwin Collins
George Hardman
H.H. Watts
Keshub Dass De
C.M. Ross","64
64
64
64
64
64
64","Nov 11
Nov 11
Nov 11
Nov 11
Nov 11
Nov 11
Nov 11","96
96
96
96
96
96
96",41
17140,64,Aug 11,R.F. Davis,"P.T. Stephenson
R.S. Capon
AM. Nesbitt
S. Narayanan","xx
xx
xx
xx","xx
xx
xx
xx","96
96
97
97",41
17141,64,Aug 11,C.E. Youngman,C.M. Ross,65,Sep 12,98,41
17142,64,Aug 11,c.b. N. Sankara Aiyar,,,,,41
17143,64,Aug 11,Prof. Neuberg,,,,,46
17144,64,Aug 11,E.B. Escott,"T. Muir
C.E. Wright
E.B. Escott","64
64
64","Oct 11
Oct 11
Oct 11","96
96
96",6
17145,64,Aug 11,E.J. Nanson,"W. Gallatly
B.C. Wallis","65
65","May 12
May 12","97
97",41
17146,64,Aug 11,W.F. Beard,,,,,41
17147,64,Aug 11,Constance I. Marks,,,,,12
17148,64,Sep 11,J.C. Swaminarayan,,,,,17
17149,64,Sep 11,Prof. Neuberg,,,,,25
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
17150,64,Sep 11,A. Cunningham,A. Cunningham,xx,xx,96,9
17151,64,Sep 11,J.J. Barniville,"J.J. Barniville
N. Sarkar Aiyar (ps)","xx
xx","xx
xx","97
97",28
17152,64,Sep 11,E.B. Escott,"N. Sankara Aiyar
E.B. Escott","64
64","Nov 11
Nov 11","96
96",28
17153,64,Sep 11,K.J. Sanjána,,,,,9
17154,64,Sep 11,C.H. Hardingham,"C.H. Hardingham
W.J. Ashdown","66
66","Jul 13
Jul 13","100
100",62
17155,64,Sep 11,W.H. Blythe,"C.W. Adams
W.J. Ashdown
W.H. Blythe
T. Worrall","xx
xx
xx
xx","xx
xx
xx
xx","96
96
96
96",46
17156,64,Sep 11,R.S. Capon,W.D. Nash,64,Dec 11,96,44
17157,64,Sep 11,M.T. Naraniengar,,,,,41
17158,64,Sep 11,E.J. Nanson,,,,,41
17159,64,Sep 11,c.b. C.M. Ross,,,,,47
17160,64,Sep 11,C.E. Hillyer,"G.W. Border
M.T. Naraniengar","66
66","Mar 13
Mar 13","99
99",41
17161,64,Sep 11,W.F. Beard,"W.F. Beard
M.T. Naraniengar
N. Sankara Aiyar
G.W. Border","66
66
66
66","Jul 13
Jul 13
Jul1 3
Jul 13","100
100
100
100",48
17162,64,Sep 11,K.J. Sanjána,,,,,52
17163,64,Sep 11,C.M. Ross,,,,,3
17164,64,Sep 11,R.F. Davis,"P.T. Stephenson
J. Macleod
C.H. Chepmell
J. Storr-Best
J. Macleod","66
66
66
66
xx","Feb 13
Feb 13
Feb 13
Jun 13
xx","99
99
99
99
99",41
17165,64,Sep 11,Prof. Cochez,"C.M. Ross
N. Sankara Aiyar","xx
xx","xx
xx","99
99",61
17166,64,Oct 11,"c.b. D. Edwardes
[Corrected ET Dec 11]",,,,,11
17167,64,Oct 11,J.C. Swaminarayan,"J.C. Swaminarayan
T. Worrall","66
66","May 13
May 13","99
99",17
17168,64,Oct 11,B.A. Swinden,,,,,44
17169,64,Oct 11,C.M. Ross,,,,,53
17170,64,Oct 11,R. Srinivasan,,,,,6
17171,64,Oct 11,A. Cunningham,A. Cunningham,66,May 13,99,9
17172,64,Oct 11,J.J. Barniville,"J.J. Barniville
W.F. Beard","65
65","Oct 12
Oct 12","98
98",22
17173,64,Oct 11,S. Andrade,"S. Andrade
T. Worrall","65
65","Apr 12
Apr 12","97
97",10
17174,64,Oct 11,C.E. Youngman,C.E. Youngman,xx,xx,101,44
17175,64,Oct 11,N. Sankara Aiyar,,,,,44
17176,64,Oct 11,A.M. Nesbitt,"W.F. Beard
E.J. Nanson","xx
xx","xx
xx","100
100",45
17177,64,Oct 11,E.J. Nanson,,,,,44
17178,64,Oct 11,K.J. Sanjána,,,,,48
17179,64,Oct 11,W.F. Beard,"R.S. Capon
C.L. Beaven","xx
xx","xx
xx","96
96",41
17180,64,Oct 11,G.R. Beard,,,,,41
17181,64,Oct 11,Prof. Neuberg,,,,,41
17182,64,Oct 11,M.T. Naraniengar,"W.F. Beard
B.C. Wallis","66
66","May 13
May 13","99
99",41
17183,64,Oct 11,Keshub Dass De,,,,,41
17184,64,Nov 11,C.M. Ross,"T. Worrall
C.E. Wright
C.M. Ross","xx
xx
xx","xx
xx
xx","98
98
98",44
17185,64,Nov 11,A.M. Nesbitt,,,,,52
17186,64,Nov 11,Prof. Srinivasan,"C.W. Adams
A.A.K. Aiyangar
J.C. Swaminarayan","xx
xx
xx","xx
xx
xx","97
97
97",6
17187,64,Nov 11,A. Cunningham,A. Cunningham,xx,xx,97,22
17188,64,Nov 11,T. Stuart,,,,,28
17189,64,Nov 11,C.H. Hardingham,"W.J. Ashdown
A.A.K. Aiyangar","xx
xx","xx
xx","97
97",41
17190,64,Nov 11,N. Sankara Aiyar,,,,,44
17191,64,Nov 11,E.J. Nanson,,,,,62
17192,64,Nov 11,J.C. Swaminarayan,,,,,48
17193,64,Nov 11,R. Knowles,,,,,48
17194,64,Nov 11,K.J. Sanjána,,,,,41
17195,64,Nov 11,C.E. Youngman,M. Satyanarayana,xx,xx,97,41
17196,64,Nov 11,Krishna Prasad De,"M. Satyanarayana
T. Worrall
Edwin L Collins
A.A.K. Aiyar","xx
xx
xx
xx","xx
xx
xx
xx","98
98
98
98",41
17197,64,Nov 11,D. Biddle,J. Macleod,xx,xx,101,12
17198,64,Nov 11,W.F. Beard,"R. Srinivasan
H.H. Watts
V.V. Satyanarayan
Keshub Dass De
C.M. Ross
E.R. Noble","xx
xx
xx
xx
xx
xx","xx
xx
xx
xx
xx
xx","98
98
98
98
98
98",41
17199,64,Nov 11,Prof. Cochez,,,,,47
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
17200,64,Nov 11,Prof. Neuberg,,,,,41
17201,64,Nov 11,W. Gallatly,"R.F. Davis
A.A.K. Aiyangar
W. Gallatly","xx
xx
xx","xx
xx
xx","97
97
97",41
17202,64,Dec 11,J.C. Swaminarayan,"Frederick Phillips
R. Srinivasan","65
xx","Feb 12
xx","97
97",17
17203,64,Dec 11,"c.b. C.M. Ross
[UL MA Exam 1894]",C.E. Wright,65,Apr 12,97,6
17204,64,Dec 11,A. Cunningham,A. Cunningham (ps),65,Feb 12,97,9
17205,64,Dec 11,J.J. Barniville,"T. Stuart
A. Cunningham
W.F. Beard
J.J. Barniville
F. Phillips","65
65
xx
xx
xx","Mar 12
Mar 12
xx
xx
xx","97
97
97
97
97",22
17206,64,Dec 11,Solidus,W.F. Beard (ps),xx,xx,97,22
17207,64,Dec 11,N. Sankara Aiyar,,,,,78
17208,64,Dec 11,Krishna Prasad De,,,,,44
17209,64,Dec 11,C.E. Youngman,,,,,44
17210,64,Dec 11,Prof. Neuberg,W.F. Beard,65,Oct 12,98,44
17211,64,Dec 11,S. Narayanan,R.F. Davis,65,Feb 12,97,45
17212,64,Dec 11,K.J. Sanjána,,,,,45
17213,64,Dec 11,"A.M. Nesbitt
[Suggested by 17109]","W.F. Beard
C.E. Wright
R. Srinivasan","xx
xx
xx","xx
xx
xx","97
97
97",48
17214,64,Dec 11,J.M. Child,"R.F. Davis
J.M. Child
W.F. Beard
C.M. Ross
Keshub Dass De","65
65
65
65
65","Dec 12
Dec 12
Dec 12
Dec 12
Dec 12","98
98
98
98
98",41
17215,64,Dec 11,M.T. Naraniengar,F. Phillips,65,Aug 12,98,41
17216,64,Dec 11,K.S. Patrachari,"R.F. Davis
W.F. Beard","xx
xx","xx
xx","98
98",41
17217,64,Dec 11,Prof. Lauvernay,"W.F. Beard
R.F. Davis","xx
xx","xx
xx","97
97",41
17218,64,Dec 11,E.J. Nanson,"Solidus(2 Sols)
C.E. Wright","65
65","Apr 12
Apr 12","97
97",62
17219,64,Dec 11,C.H. Hardingham,Frederick Phillips W.J. Ashdown,"xx
xx","xx
xx","97
97",41
17220,65,Jan 12,J.E.A Steggall,W.J. Ashdown,65,Mar 12,97,52
17221,65,Jan 12,Solidus,,,,,11
17222,65,Jan 12,C.M. Ross,,,,,53
17223,65,Jan 12,K.J. Sanjána,"R. Srinivasan
W.N. Bailey","66
68",Nov 13Jan 15,"100
103",53
17224,65,Jan 12,E.J. Nanson,C.M. Ross,68,Feb 15,103,25
17225,65,Jan 12,T. Stuart,R. Norrie (ts),65,Aug 12,98,9
17226,65,Jan 12,A. Cunningham,A. Cunningham,xx,xx,97,9
17227,65,Jan 12,J.J. Barniville,"A. Cunningham
Frederick Phillips","xx
xx","xx
xx","97
97",28
17228,65,Jan 12,A.M. Nesbitt,"R.F. Davis
A.L. Atkin
A.M. Nesbitt","65
65
xx","Mar 12
Sep 12
xx","97
98
98",22
17229,65,Jan 12,C.E. Youngman,,,,,44
17230,65,Jan 12,S. Narayanan,R.F. Davis,65,May 12,97,45
17231,65,Jan 12,N. Sankara Aiyar,"C.E. Youngman
R.F. Davis
P.T. Stephenson
A.M. Nesbitt","xx
xx
xx
xx","xx
xx
xx
xx","98
98
98
98",48
17232,65,Jan 12,M.T. Naraniengar,"R. Srinivasan
R.F. Davis
C.M. Ross","66
66
66","Feb 13
Feb 13
Feb 13","99
99
99",48
17233,65,Jan 12,Prof. Neuberg,"R.F. Davis
C.M. Ross
A.M. Nesbitt","65
65
xx","Jul 12
Jul 12
xx","98
98
98",44
17234,65,Jan 12,W.F. Beard,,,,,41
17235,65,Jan 12,R.F. Davis,"F.W.F. Waitt
C.H. Chepmell","65
65","Oct 12
Oct 12","98
98",47
17236,65,Jan 12,A.M. Nesbitt,,,,,41
17237,65,Jan 12,J.C. Swaminarayan,"C.M. Ross
J.C. Swaminarayan","xx
xx","xx
xx","97
97",3
17238,65,Feb 12,A.L. Atkin,,,,,16
17239,65,Feb 12,M. Satyanarayana,,,,,25
17240,65,Feb 12,R.F. Davis,"A. Cunningham
D. Biddle
K.J. Sanjána
J.C. Swaminarayan","65
65
65
65","Jun 12
Jun 12
Jun 12
Jun 12","97
97
97
97",9
17241,65,Feb 12,A.A.K. Aiyangar,"A. Cunningham
J.W. Brooks
J.C. Swaminarayan
George H. Green
E.H. Chapman","xx
xx
xx
xx
xx","xx
xx
xx
xx
xx","97
97
97
97
97",9
17242,65,Feb 12,B.A. Swinden,A. Cunningham,65,Apr 12,97,9
17243,65,Feb 12,Solidus,F.E. Relton,66,Apr 13,99,22
17244,65,Feb 12,E.J. Nanson,,,,,10
17245,65,Feb 12,Prof. Neuberg,,,,,46
17246,65,Feb 12,A.W.H. Thompson,,,,,71
17247,65,Feb 12,c.b. C.M. Ross,,,,,44
17248,65,Feb 12,C.E. Youngman,,,,,48
17249,65,Feb 12,W.F. Beard,"E.L. Scott
J.C. Swaminarayan
M. Satyanarayana
W.F. Beard","65
65
65
xx","Jul 12
Jul 12
Jul 12
xx","98
98
98
98",48
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
17250,65,Feb 12,N. Sankara Aiyar,A.M. Nesbitt,65,Aug 12,98,45
17251,65,Feb 12,M.T. Naraniengar,"R.F. Davis
M.D. Gopalachari","66
66","Oct 13
Oct 13","100
100",48
17252,65,Feb 12,A.M. Nesbitt,,,,,48
17253,65,Feb 12,C.E. McVicker,"R.F. Davis
C.E. Youngman","65
65","Sep 12
Oct 12","98
98",41
17254,65,Feb 12,K.J. Sanjána,,,,,41
17255,65,Feb 12,J.C. Swaminarayan,,,,,41
17256,65,Feb 12,c.b. C.M. Ross,"R. Srinivasan
C.M. Ross","66
xx","Apr 13
xx","99
99",44
17257,65,Mar 12,R. Shrinivasan,"E.J. Nanson
A.M. Nesbitt","66
66","Apr 13
Apr 13","99
99",6
17258,65,Mar 12,D. Biddle,,,,,9
17259,65,Mar 12,Norman Alliston,Norman Alliston,65,Jul 12,98,9
17260,65,Mar 12,A. Cunningham,A. Cunningham,xx,xx,98,22
17261,65,Mar 12,R. Norrie,,,,,22
17262,65,Mar 12,J.J. Barniville,,,,,22
17263,65,Mar 12,E.J. Nanson,C.M. Ross,xx,xx,98,62
17264,65,Mar 12,Prof. Neuberg,,,,,44
17265,65,Mar 12,K.J. Sanjána,,,,,44
17266,65,Mar 12,A.M. Nesbitt,"C.E. Wright
A.M. Nesbitt","67
67","Feb 14
Feb 14","101
101",44
17267,65,Mar 12,C.E. Youngman,,,,,45
17268,65,Mar 12,M.T. Naraniengar,"A.A. Bourne
R. Srinivasan","65
65","Jun 12
Jun 12","97
97",48
17269,65,Mar 12,W.F. Beard,,,,,45
17270,65,Mar 12,R.F. Davis,,,,,41
17271,65,Mar 12,W. Gallatly,W. Gallatly,xx,xx,98,45
17272,65,Mar 12,M. Satyanarayana,,,,,3
17273,65,Mar 12,J.C. Swaminarayan,,,,,22
17274,65,Apr 12,T. Worrall,J.C. Swaminarayan,65,Jun 12,97,11
17275,65,Apr 12,Leonard C. Miller,,,,,11
17276,65,Apr 12,F.E. Relton,"Frederick Phillips
J.C. Swaminarayan
K.J. Sanjána","xx
xx
xx","xx
xx
xx","98
98
100",53
17277,65,Apr 12,Allan Cunningham,Allan Cunningham,65,Jul 12,98,23
17278,65,Apr 12,R. Norrie,,,,,78
17279,65,Apr 12,D. Biddle,,,,,9
17280,65,Apr 12,"E.G. Binckes Bergholt
[The Queen, 2/17/12]",E.G.B. Bergholt,65,Dec 12,98,12
17281,65,Apr 12,R.F. Davis,,,,,61
17282,65,Apr 12,Prof. Neuberg,,,,,74
17283,65,Apr 12,J.E.A. Steggall,,,,,52
17284,65,Apr 12,A.M. Nesbitt,A.M. Nesbitt,xx,xx,98,44
17285,65,Apr 12,E.J. Nanson,"Frederick Phillips
C.E. Wright
C.M. Ross
J.W. Brooks","65
65
65
65","Jun 12
Jun 12
Jun 12
Jun 12","97
97
97
97",22
17286,65,Apr 12,K.J. Sanjána,,,,,45
17287,65,Apr 12,E.L. Scott,,,,,48
17288,65,Apr 12,C.E. Youngman,,,,,45
17289,65,Apr 12,F.G.W. Brown,F.G.W. Brown,xx,xx,98,41
17290,65,Apr 12,E.G. Hogg,"K.J. Sanjána
J.C. Swaminarayan
E.G. Hogg
V. Daniel
W.N. Bailey","65
65
65
65
65","Nov 12
Nov 12
Nov 12
Nov 12
Nov 12","98
98
98
98
98",41
17291,65,Apr 12,J.C. Swaminarayan,J.C. Swaminarayan,xx,xx,98,41
