,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
16047,59,Aug 06,C.E. Youngman,Henry Riddell,xx,xx,86,45
16048,59,Aug 06,A.M. Nesbitt,"E.J. Nanson
W.F. Beard
C.M. Ross
F.W. Reeves","60
60
60
60","Jun 07
Jun 07
Jun 07
Jun 07","87
87
87
87",48
16049,59,Aug 06,E.J. Nanson,W.F. Beard,60,Feb 07,87,45
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
16050,59,Aug 06,H.L. Trachtenberg,Henry Riddell,xx,xx,87,48
16051,59,Aug 06,J. Cullen,,,,,46
16052,59,Aug 06,R. Chartres,R. Chartres,59,Nov 06,86,41
16053,59,Aug 06,Henry Russell,C.M. Ross,xx,xx,86,41
16054,59,Aug 06,W.F. Beard,W.F. Beard,59,Nov 06,86,41
16055,59,Aug 06,K.J. Sanjána,Henry Riddell,59,Dec 06,86,74
16056,59,Aug 06,W.J. Greenstreet,,,,,3
16057,59,Sep 06,C.W. O’Hara,,,,,11
16058,59,Sep 06,"J. Hodgkinson
[Corrected ET Oct 06]",,,,,20
16059,59,Sep 06,H. MacColl,H. MacColl,59,Nov 06,86,7
16060,59,Sep 06,F.N. Mayers,,,,,8
16061,59,Sep 06,W.J. Greenstreet,,,,,8
16062,59,Sep 06,R.W.D. Christie,A. Cunningham,xx,xx,87,9
16063,59,Sep 06,A. Cunningham,"A. Cunningham
Henry Riddell","59
59","Nov 06
Nov 06","86
86",22
16064,59,Sep 06,H.L. Orchard,"A. Cunningham
R. Chartres
P. Wertheim
H. Freeman","59
59
59
59","Nov 06
Nov 06
Nov 06
Nov 06","86
86
86
86",9
16065,59,Sep 06,V. Ramaswami Aiyar,"M.T. Naraniengar
K.S. Patrachan
M.V. Arunachalan","60
60
60","Feb 07
Feb 07
Feb 07","87
87
87",44
16066,59,Sep 06,Prof. Cochez,,,,,44
16067,59,Sep 06,E.J. Nanson,,,,,46
16068,59,Sep 06,C.E. Youngman,"Henry Riddell
R.F. Davis","xx
xx","xx
xx","87
87",48
16069,59,Sep 06,W.F. Beard,,,,,48
16070,59,Sep 06,Cymro,"Henry Riddell
R.F. Davis
W.F. Beard","59
60
60","Nov 06
Jan 07
Feb 07","86
87
87",48
16071,59,Sep 06,Prof. Neuberg,"C.E. Youngman
C.M. Ross","xx
xx","xx
xx","88
88",48
16072,59,Sep 06,K.J. Sanjána,,,,,41
16073,59,Sep 06,A.M. Nesbitt,"R. Chartres
K.S. Patrachan
H. Freeman
R.R. Carkling
W.A. Sleigh
R.J. Whitaker","59
59
59
59
59
59","Dec 06
Dec 06
Dec 06
Dec 06
Dec 06
Dec 06","86
86
86
86
86
86",41
16074,59,Sep 06,Prof. Lauvernay,W.F. Beard,60,Feb 07,87,41
16075,59,Oct 06,W.J. Dobbs,W.J. Dobbs,60,Mar 07,87,17
16076,59,Oct 06,A.M. Nesbitt,M.V. Arunachalan,60,Feb 07,87,25
16077,59,Oct 06,R.W.D. Christie,A. Cunningham,59,Dec 06,86,9
16078,59,Oct 06,A. Cunningham,T. Stuart,xx,xx,87,9
11079,59,Oct 06,James A. Cole,R.W.D. Christie,59,Dec 06,86,28
16080,59,Oct 06,W.J. Greenstreet,,,,,10
16081,59,Oct 06,Prof. Lauvernay,"R.F. Davis
A.M. Nesbitt
C.M. Ross
W.F. Beard","xx
xx
xx
xx","xx
xx
xx
xx","87
87
87
87",22
16082,59,Oct 06,R. Chartres,"R.F. Davis
M.V. Arunachalan
R. Chartres
R.J. Whitaker","60
60
xx
xx","Jan 07
Jan 07
xx
xx","87
87
87
87",61
16083,59,Oct 06,K.J. Sanjána,"M.V. Arunachalan
C.M. Ross
A.M. Nesbitt","60
60
xx","Feb 07
Feb 07
xx","87
87
87",61
16084,59,Oct 06,D. Biddle,J. Blaikie,60,Feb 07,87,41
16085,59,Oct 06,Prof. Neuberg,,,,,41
16086,59,Oct 06,G.H. Hardy,,,,,48
16087,59,Oct 06,C.E. Youngman,M.T. Naraniengar,xx,xx,87,48
16088,59,Oct 06,E.J. Nanson,"Constance I. Marks
E.J. Nanson","60
60","Jun 07
Nov 07","87
88",45
16089,59,Oct 06,H.L. Trachtenberg,"R.F. Davis
W.F. Beard","60
60","Mar 07
Mar 07","87
87",45
16090,59,Oct 06,H. Bateman,"H. Bateman
C.E. Hillyer
S. Sircom
K.J. Sanjána
S.T. Shovelton
R.F. Whitehead
E.J. Nanson","60
60
60
60
60
60
xx","Jun 07
Oct 07
Oct 07
Oct 07
Oct 07
Oct 07
xx","87
88
88
88
88
88
88",41
16091,59,Oct 06,George Scott,"R.F. Davis
I. Arnold","xx
xx","xx
xx","86
86",47
16092,59,Oct 06,W.F. Beard,,,,,41
16093,59,Nov 06,J. Hodgkinson,,,,,29
16094,59,Nov 06,A. Cunningham,A. Cunningham,60,Jan 07,87,9
16095,59,Nov 06,R.W.D. Christie,,,,,9
16096,59,Nov 06,T. Stuart,A. Cunningham,60,Mar 07,87,9
16097,59,Nov 06,W.J. Greenstreet,C.M. Ross,60,Sep 07,88,22
16098,59,Nov 06,E.J. Nanson,,,,,10
16099,59,Nov 06,Prof. Cochez,R.J. Whitaker,60,Jan 07,87,22
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
16100,59,Nov 06,K.J. Sanjána,,,,,61
16101,59,Nov 06,Prof. Neuberg,"A.M. Nesbitt
E.J. Nanson","60
60","Apr 07
Sep 07","87
88",46
16102,59,Nov 06,H.M. Taylor,,,,,45
16103,59,Nov 06,R.F. Scott,"M.T. Naraniengar
A.M. Nesbitt
V. Ramaswami Aiyar","60
60
60","Feb 07
Mar 07
Apr 07","87
87
87",48
16104,59,Nov 06,R.F. Davis,"C.E. Youngman
R.F. Davis","xx
xx","xx
xx","87
87",48
16105,59,Nov 06,A.M. Nesbitt,"J. Blaikie
M.T. Naraniengar
Henry Riddell
A.M. Nesbitt","60
60
60
xx","May 07
May 07
May 07
xx","87
87
87
87",48
16106,59,Nov 06,W.F. Beard,"Henry Riddell
M.T. Naraniengar
R.J. Whitaker
Constance I. Marks
W.F. Beard
James Blaikie","66
66
66
66
66
66","Jun 13
Jun 13
Jun 13
Jun 13
Jun 13
Jun 13","99
99
99
99
99
99",41
16107,59,Nov 06,V. Ramaswami Aiyar,,,,,41
16108,59,Nov 06,C.E. Youngman,,,,,41
16109,59,Nov 06,D. Biddle,,,,,47
16110,59,Nov 06,J. Blaikie,J. Blaikie,xx,xx,87,41
16111,59,Dec 06,Ernest W. Hill,,,,,11
16112,59,Dec 06,H. Bateman,Hon. G.R. Dick,60,Feb 07,87,6
16113,59,Dec 06,M.W. Crofton,,,,,8
16114,59,Dec 06,c.b. J. Blaikie [Suggested in a talk with Tait],"H.M. Taylor
J. Blaikie","60
xx","Jun 07
xx","87
87",8
16115,59,Dec 06,Hon. G.R. Dick,"E.J. Nanson
A.M. Nesbitt","60
60","Mar 07
Mar 07","87
87",25
16116,59,Dec 06,H.L. Trachtenberg,C.M. Ross,60,Feb 07,87,25
16117,59,Dec 06,A. Cunningham,A. Cunningham,60,Feb 07,87,9
16118,59,Dec 06,T. Stuart,A. Cunningham (ps),xx,,88,9
16119,59,Dec 06,R.F. Davis,"K.J. Sanjána
C.M. Ross
W.F. Beard","60
60
xx","Mar 07
Mar 07
xx","87
87
87",22
16120,59,Dec 06,K.S. Patrachan,"J.J. Milne
K.J. Sanjána","xx
xx","xx
xx","87
87",48
16121,59,Dec 06,Prof. Neuberg,"C.E. Youngman
C.M. Ross","60
60","Mar 07
Mar 07","87
87",48
16122,59,Dec 06,AM. Nesbitt,"E.J. Nanson
J. Blaikie
R.J. Whitaker
K.J. Sanjána
W.F. Beard
A.M. Nesbitt","60
60
60
60
xx
xx","Apr 07
Apr 07
Apr 07
Apr 07
xx
xx","87
87
87
87
87
87",48
16123,59,Dec 06,W.F. Beard,"J. Blaikie
E.J. Nanson
A.M. Nesbitt
W.F. Beard","xx
xx
xx
xx","xx
xx
xx
xx","88
88
88
88",48
16124,59,Dec 06,H.M. Taylor,,,,,44
16125,59,Dec 06,E.J. Nanson,A.M. Nesbitt,xx,xx,87,46
16126,59,Dec 06,K.J. Sanjána,,,,,41
16127,59,Dec 06,C.E. Youngman,Henry Riddell,60,Feb 07,87,47
16128,59,Dec 06,A. Thomson,,,,,31
16129,60,Jan 07,C.W. O’Hara,,,,,18
16130,60,Jan 07,W.J. Dobbs,,,,,17
16131,60,Jan 07,D. Biddle,"Mahendra Nath
C.E. Youngman","xx
62","xx
Mar 09","88
91",17
16132,60,Jan 07,A.M. Nesbitt,"A.M. Nesbitt
W. Telfer
C.M. Ross","xx
xx
xx","xx
xx
xx","87
87
87",28
16133,60,Jan 07,T. Stuart,,,,,9
16134,60,Jan 07,D.M.Y. Sommerville,,,,,10
16135,60,Jan 07,A. Cunningham,A. Cunningham,xx,xx,87,8
16136,60,Jan 07,V. Ramaswami Aiyar,,,,,62
16137,60,Jan 07,E.J. Nanson,,,,,2
16138,60,Jan 07,c.b. A. Thomson,Prof. Naraniengar,60,Apr 07,87,22
16139,60,Jan 07,M.V. Arunachalan,"W. Telfer
A.N. Nesbitt","60
xx","Mar 07
xx","87
87",6
16140,60,Jan 07,K.J. Sanjána,,,,,61
16141,60,Jan 07,W.J. Greenstreet,,,,,44
16142,60,Jan 07,J. Hodgkinson,,,,,44
16143,60,Jan 07,Prof. Neuberg,"A.M. Nesbitt
K.J. Sanjána","60
60","Jul 07
Jul 07","88
88",44
16144,60,Jan 07,W.F. Beard,W.F. Beard,xx,xx,87,48
16145,60,Jan 07,W.A. Sleigh,W.A. Sleigh,60,Jun 07,87,48
16146,60,Jan 07,C.E. Youngman,,,,,47
16147,60,Feb 07,R.W. Genese,M.T. Naraniengar,xx,xx,87,17
16148,60,Feb 07,D. Biddle,,,,,20
16149,60,Feb 07,R.W.D. Christie,"A. Cunningham
F.E. Relton","60
60","Apr 07
Apr 07","87
87",9
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
16150,60,Feb 07,"A. Cunningham
[Corrected ET Mar 07]",A. Cunningham,xx,xx,87,9
16151,60,Feb 07,T. Stuart,,,,,28
16152,60,Feb 07,M.V. Arunachalan,"F.W. Reeves
Lalit M. Mukherji
S. Narayana Aiyar","60
60
xx","Jun 07
Jun 07
xx","87
87
88",22
16153,60,Feb 07,W.J. Greenstreet,,,,,5
16154,60,Feb 07,C.E. Youngman,,,,,44
16155,60,Feb 07,E.J. Nanson,Hon. G.R. Dick,60,May 07,87,44
16156,60,Feb 07,R.F. Davis,"W.J. Dobbs
M.T. Naraniengar
F.W. Reeves","60
60
60","Jul 07
Jul 07
Jul 07","88
88
88",48
16157,60,Feb 07,W.F. Beard,"W.J. Dobbs
M.T. Naraniengar
J. Blaikie
F.E. Renton
K.J. Sanjána
W.F. Beard
Henry Riddell","xx
xx
xx
xx
xx
xx
xx","xx
xx
xx
xx
xx
xx
xx","87
87
87
87
87
87
87",48
16158,60,Feb 07,V. Ramaswami Aiyar,"Henry Riddell
M.T. Naraniengar","xx
60","xx
Oct 07","87
88",41
16159,60,Feb 07,K.J. Sanjána,,,,,41
16160,60,Feb 07,I. Arnold,"V. Daniel
W.J. Dobbs
J. Blaikie","60
60
60","May 07
May 07
May 07","87
87
87",44
16161,60,Feb 07,V. Daniel,K.J. Sanjána,xx,xx,87,3
16162,60,Feb 07,Prof. Neuberg,,,,,47
16163,60,Feb 07,Prof. Cochez,Henry Riddell,60,May 07,87,41
16164,60,Feb 07,A. Thompson,,,,,41
16165,60,Mar 07,R.W. Genese,M.T. Naraniengar,60,May 07,87,17
16166,60,Mar 07,F.B. Pidduck,,,,,16
16167,60,Mar 07,W.J. Greenstreet,T. Stuart,60,May 07,87,22
16168,60,Mar 07,A. Cunningham,A. Cunningham,xx,xx,87,10
16169,60,Mar 07,R.W.D. Christie,A. Cunningham,60,Jun 07,87,9
16170,60,Mar 07,T. Stuart,,,,,78
16171,60,Mar 07,M.V. Arunachalan,C.M. Ross,xx,xx,87,61
16172,60,Mar 07,Prof. Cochez,C.M. Ross,61,Jan 08,89,52
16173,60,Mar 07,V. Ramaswami Aiyar,,,,,46
16174,60,Mar 07,Prof. Neuberg,"Henry Riddell
S. Ganguli","xx
xx","xx
xx","92
92",44
16175,60,Mar 07,C.E. Youngman,,,,,44
16176,60,Mar 07,Prof. Lauvernay,Henry Riddell,60,Jun 07,87,44
16177,60,Mar 07,E.J. Nanson,,,,,45
16178,60,Mar 07,A.M. Nesbitt,,,,,48
16179,60,Mar 07,K.J. Sanjána,,,,,41
16180,60,Mar 07,J. Blaikie,"Henry Riddell
J. Blaikie","xx
xx","xx
xx","95
95",44
16181,60,Mar 07,C.M. Ross,,,,,41
16182,60,Mar 07,W.F. Beard,C.M. Vijendra Rao (ps),,,,41
16183,60,Apr 07,R.W. Genese,S.T. Shovelton,60,Jun 07,87,17
16184,60,Apr 07,A.M Nesbitt,,,,,44
16185,60,Apr 07,Prof. Neuberg,S. Narayana Aiyar,60,Aug 07,88,53
16186,60,Apr 07,W.J. Greenstreet,,,,,61
16187,60,Apr 07,V. Ramaswami Aiyar,S. Narayana Aiyar,60,Oct 07,88,8
16188,60,Apr 07,A. Cunningham,K.J. Sanjána (ps),xx,xx,88,78
16189,60,Apr 07,T. Stuart,A. Cunningham,60,Jul 07,88,9
16190,60,Apr 07,R.W.D. Christie,"A. Cunningham
R.W.D. Christie","xx
xx","xx
xx","88
88",9
16191,60,Apr 07,D. Biddle,,,,,28
16192,60,Apr 07,G. Bool,"A. Cunningham
W.D. Roberts","60
60","Sep 07
Sep 07","88
88",9
16193,60,Apr 07,E.J. Nanson,,,,,44
16194,60,Apr 07,C.E. Youngman,,,,,45
16195,60,Apr 07,Prof. Cochez,C.M. Ross,61,Apr 08,89,48
16196,60,Apr 07,Hon. G.R. Dick,,,,,48
16197,60,Apr 07,L. Isserlis,"S.T. Shovelton
E.J. Nanson","60
xx","Jul 07
xx","88
88",44
16198,60,Apr 07,W.A. Sleigh,"Henry Riddell
L. Infeld
S. Ganguli","xx
xx
xx","xx
xx
xx","89
89
89",41
16199,60,Apr 07,W.F. Beard,"W.F. Beard
A.M. Nesbitt
S.T. Shovelton
Mahendra Nath
L. Infeld
K.J. Sanjána
R.J. Whitaker","60
60
60
60
60
60
60","Nov 07
Nov 07
Nov 07
Nov 07
Nov 07
Nov 07
Nov 07","88
88
88
88
88
88
88",44
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
16200,60,Apr 07,"K.J. Sanjána
[Corrected ET Oct 08]",Henry Riddell,60,Jun 07,87,41
16201,60,May 07,C.W. O’Hara,,,,,11
16202,60,May 07,S.C. Bagchi,,,,,15
16203,60,May 07,R.F. Scott,A.M. Nesbitt,60,Sep 07,88,22
16204,60,May 07,c.b. T.N. Haun,,,,,13
16205,60,May 07,A. Cunningham,J. Blaikie,60,Aug 07,88,9
16206,60,May 07,T. Stuart,A. Cunningham,xx,xx,88,9
16207,60,May 07,K.J. Sanjána,,,,,22
16208,60,May 07,E.J. Nanson,"S. Narayanan
W.F. Beard
M.T. Naraniengar","60
60
60","Aug 07
Aug 07
Aug 07","88
88
88",23
16209,60,May 07,J.J. Barniville,"K.J. Sanjána
J. Blaikie
C.M. Ross","xx
62
xx","xx
Jun 09
xx","88
91
88",61
16210,60,May 07,A.M. Nesbitt,Lalit Mukherji,xx,xx,88,44
16211,60,May 07,Prof. Neuberg,,,,,44
16212,60,May 07,W.J. Greenstreet,"S. Narayan
W.H.H. Hudson","60
60","Jul 07
Sep 07","88
88",44
16213,60,May 07,R.N. Apte,"W.F. Beard
K.J. Sanjána","60
60","Sep 07
Sep 07","88
88",52
16214,60,May 07,V. Ramaswami Aiyar,,,,,41
16215,60,May 07,H. Bateman,C.E. Youngman,63,May 10,93,41
16216,60,May 07,W.F. Beard,"Henry Riddell
R.J. Whitaker
A.M. Nesbitt","60
60
60","Jul 07
Aug 07
Aug 07","88
88
88",48
16217,60,May 07,C.E. Youngman,"W.F. Beard
V.B. Naik
J. Blaikie
Henry Riddell","xx
xx
xx
xx","xx
xx
xx
xx","90
90
90
90",41
16218,60,May 07,Prof. Lauvernay,J. Blaikie,60,Sep 07,88,47
16219,60,Jun 07,S. Narayana Aiyar,Mahendra Nath,xx,xx,88,6
16220,60,Jun 07,Hon. G.R. Dick,"S.T. Shovelton
C.M. Ross","xx
xx","xx
xx","88
88",25
16221,60,Jun 07,A. Cunningham,"E.B. Escott
A. Cunningham
R.W.D. Christie","60
60
60","Nov 07
Nov 07
Nov 07","88
88
88",9
16222,60,Jun 07,R. Chartres,,,,,9
16223,60,Jun 07,T. Stuart,T. Stuart,60,Nov 07,88,28
16224,60,Jun 07,K.J. Sanjána,"E.B. Escott
S. Narayana Aiyar
C.M. Ross
Mahendra Nath","60
60
60
xx","Aug 07
Aug 07
Aug 07
xx","88
88
88
88",61
16225,60,Jun 07,Prof. Neuberg,,,,,46
16226,60,Jun 07,S.C. Bagchi,,,,,44
16227,60,Jun 07,T. Stuart,,,,,41
16228,60,Jun 07,C.E. Youngman,,,,,41
16229,60,Jun 07,E.J. Nanson,M.T. Naraniengar,60,Sep 07,88,45
16230,60,Jun 07,Prof. Cochez,"Henry Riddell
L.B. Benny
K.J. Sanjána
Mahendra Nath","60
60
60
xx","Aug 07
Aug 07
Aug 07
xx","88
88
88
88",45
16231,60,Jun 07,V. Ramaswami Aiyar,C.E. Youngman,xx,xx,107,45
16232,60,Jun 07,D. Biddle,"W.H. Blythe
E.B. Escott
Julian Julian
Henry Riddell","60
60
60
60","Aug 07
Aug 07
Aug 07
Aug 07","88
88
88
88",41
16233,60,Jun 07,W.F. Beard,"J. Blaikie
Mahendra Nath","xx
xx","xx
xx","88
88",41
16234,60,Jun 07,Prof. Lauvernay,"K.J. Sanjána
C.M. Ross","xx
xx","xx
xx","95
95",41
16235,60,Jun 07,S. Ganguli,,,,,41
16236,60,Jun 07,W.J. Greenstreet,,,,,41
16237,60,Jul 07,T. Stuart,,,,,51
16238,60,Jul 07,c.b. S. Narayana Aiyar,,,,,6
16239,60,Jul 07,H. Bateman,,,,,6
16240,60,Jul 07,S.C. Bagchi,,,,,6
16241,60,Jul 07,S. Ganguli,"R.J. Whitaker
S. Ganguli","60
60","Oct 07
Oct 07","88
88",99
16242,60,Jul 07,A. Cunningham,"A. Cunningham
K.J. Sanjána","xx
61","xx
Sep 08","88
90",28
16243,60,Jul 07,"K.J. Sanjána
[Corrected ET Aug 07]",R.W.D. Christie,xx,xx,89,9
16244,60,Jul 07,R.F. Davis,"Solidus
Hugh MacColl","60
60","Nov 07
Nov 07","88
88",62
16245,60,Jul 07,E.J. Nanson,M.T. Naraniengar,xx,xx,89,22
16246,60,Jul 07,H.L. Orchard,M.T. Naraniengar (ps),61,Apr 08,89,12
16247,60,Jul 07,A.M. Nesbitt,,,,,46
16248,60,Jul 07,W.J. Dobbs,"Mahendra Nath
K.J. Sanjána
M.T. Naraniengar
A.M. Nesbitt
W.F. Beard
J. Blaikie
M.S.V. Aiyar","60
60
60
60
60
60
60","Dec 07
Dec 07
Dec 07
Dec 07
Dec 07
Dec 07
Dec 07","88
88
88
88
88
88
88",46
16249,60,Jul 07,W.J. Greenstreet,Mahendra Nath,60,Oct 07,88,44
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
16250,60,Jul 07,C.E. Youngman,,,,,48
16251,60,Jul 07,W.F. Beard,"S. Narayanan
R.J. Whitaker
W.F. Beard","xx
xx
xx","xx
xx
xx","88
88
88",45
16252,60,Jul 07,J. Blaikie,J. Blaikie,60,Oct 07,88,41
16253,60,Jul 07,C.M. Vijendra Rao,"Theodore W. Hay
W.F. Beard
Mahendra Nath
Constance I. Marks
I. Arnold","60
60
60
60
60","Nov 07
Nov 07
Nov 07
Nov 07
Nov 07","88
88
88
88
88",74
16254,60,Jul 07,c.b. A. Thomson,,,,,41
16255,60,Aug 07,Alfred A. Robb,"A.A. Robb
T. Stuart","60
61","Nov 07
Mar 08","88
89",51
16256,60,Aug 07,V. Ramaswami Aiyar,,,,,10
16257,60,Aug 07,G.H. Hardy,V. Ramaswami Aiyar,xx,xx,88,61
16258,60,Aug 07,A. Cunningham,,,,,9
16259,60,Aug 07,T. Stuart,,,,,78
16260,60,Aug 07,R.F. Davis,B.C. Wallis,xx,xx,88,9
16261,60,Aug 07,R.W.D. Christie,A. Cunningham,xx,xx,88,22
16262,60,Aug 07,W.P. Workman,A. Cunningham,60,Oct 07,88,1
16263,60,Aug 07,K.J. Sanjána,W.F. Beard,xx,xx,88,22
16264,60,Aug 07,Prof. Neuberg,"J. Blaikie
A.M. Nesbitt","60
60","Dec 07
Dec 07","88
88",41
16265,60,Aug 07,J. Blaikie,"M.T. Naraniengar
M.S.V. Aiyar","60
xx","Nov 07
xx","88
89",46
16266,60,Aug 07,E.B. Escott,"E.B. Escott
[Same solution]","61
61","May 08
Jun 08","89
89",44
16267,60,Aug 07,A.M. Nesbitt,M.T. Naraniengar,xx,xx,88,45
16268,60,Aug 07,E.J. Nanson,,,,,44
16269,60,Aug 07,W.F. Beard,"C.E. Youngman
Henry Riddell
W.F. Beard
K.J. Sanjána
S. Ganguli","63
63
63
xx
xx","Oct 10
Oct 10
Oct 10
xx
xx","94
94
94
94
94",48
16270,60,Aug 07,L. Isserlis,M.T. Naraniengar,xx,xx,88,48
16271,60,Aug 07,C.E. Youngman,,,,,41
16272,60,Aug 07,C. Joss,C. Joss,60,Nov 07,88,41
16273,60,Sep 07,W.J. Greenstreet,N. Kuppuswami,61,Apr 08,89,17
16274,60,Sep 07,Prof. Neuberg,S.T. Shovelton,61,Jan 08,89,51
16275,60,Sep 07,S. Narayana Aiyar,,,,,6
16276,60,Sep 07,C.M. Ross,"T. Shovelton
N. Kuppuswami
C.M. Ross","xx
xx
61","xx
xx
Jan 08","88
88
89",25
16277,60,Sep 07,A. Cunningham,A. Cunningham,61,Feb 08,89,28
16278,60,Sep 07,T. Stuart,,,,,28
16279,60,Sep 07,R.W.D. Christie,A. Cunningham,xx,xx,88,9
16280,60,Sep 07,A. Droz-Farny,"R.W.D. Christie
N. Kuppuswami
C.M. Ross","xx
xx
xx","xx
xx
xx","88
88
88",96
16281,60,Sep 07,E.J. Nanson,S. Ganguli,xx,xx,89,23
16282,60,Sep 07,R.F. Whitehead,A.M. Nesbitt (ps),61,Jan 08,89,45
16283,60,Sep 07,A.M. Nesbitt,A.M. Nesbitt,xx,xx,89,46
16284,60,Sep 07,V. Ramaswami Aiyar,,,,,41
16285,60,Sep 07,W.F. Beard,"M.T. Naraniengar
S. Ganguli
Mahendra Nath
S.T. Shovelton
A.M. Nesbitt","xx
xx
xx
xx
xx","xx
xx
xx
xx
xx","89
89
89
89
89",48
16286,60,Sep 07,H.L. Trachtenberg,Henry Riddell,61,Jan 08,89,45
16287,60,Sep 07,S. Ganguli,A.M. Nesbitt,xx,xx,90,48
